foundjob,treat,age,priorearn,educ,female,nonwhite,married
1,1,23,150,10,0,0,1
1,1,26,6000,12,1,1,0
1,1,20,0,13,1,1,1
1,1,17,0,9,1,1,0
1,1,52,0,12,1,0,0
1,1,28,1120,9,1,0,0
1,0,21,3476,13,1,1,0
1,0,23,1031,10,0,0,0
1,1,36,2512,12,0,0,0
1,1,20,68,12,1,0,0
1,1,19,1535,11,0,1,1
1,1,38,2000,14,0,1,0
1,1,35,7000,10,0,0,1
1,1,31,2500,12,1,0,0
1,0,27,6030,12,0,0,1
1,1,40,129,14,0,0,1
1,1,35,0,12,0,1,0
1,1,49,6438,8,1,0,1
1,1,43,5294,17,1,0,0
1,0,18,98,11,0,0,0
1,1,19,0,12,1,1,0
1,1,48,6000,14,0,0,1
1,1,28,5250,11,0,0,1
1,1,39,2400,9,0,1,0
1,0,39,2400,13,0,1,0
1,1,27,112,9,1,1,1
1,1,34,384,11,1,1,0
1,1,47,0,10,1,1,0
1,1,29,0,10,0,1,0
1,1,57,3990,12,0,0,0
1,1,35,700,10,1,1,0
1,1,25,8000,12,1,1,0
1,1,25,7000,11,0,0,0
1,1,24,0,12,1,1,0
1,1,30,2000,11,1,1,0
1,0,41,1000,8,1,1,1
1,1,31,5500,11,0,0,0
1,1,25,3000,8,0,0,1
1,0,30,1200,11,0,0,0
1,0,38,10000,14,0,1,1
1,1,22,224,12,0,0,0
1,1,19,1181,12,0,0,0
1,1,40,8912,12,1,0,1
1,1,19,98,12,1,0,0
1,0,53,8800,12,1,0,0
1,1,45,560,9,1,0,1
1,1,48,2061,15,0,1,0
1,1,35,0,12,1,1,0
1,1,34,1100,12,1,0,0
1,1,23,8000,12,1,1,0
1,0,24,6000,11,1,0,0
1,0,21,3763,14,0,0,1
1,1,30,3000,15,1,0,0
1,1,31,1400,15,1,1,0
1,1,22,4008,12,1,1,0
1,0,24,0,12,1,1,0
1,1,17,0,11,1,0,0
1,1,25,0,9,1,0,0
1,1,24,3000,12,0,0,0
1,1,36,2600,13,1,0,0
1,1,26,3500,15,1,1,1
1,1,23,6000,12,1,0,1
1,1,53,700,12,0,0,0
1,1,24,0,12,0,0,1
1,1,39,0,8,0,1,1
1,1,25,2571,8,1,1,0
1,0,19,0,10,1,1,0
1,1,20,812,11,1,0,0
1,1,20,1364,9,0,0,0
1,0,20,402,14,1,0,0
1,0,41,3000,12,1,1,0
1,0,24,3000,11,0,0,0
1,1,64,0,10,1,0,0
1,0,22,0,12,1,0,0
1,1,65,5000,12,1,0,0
1,0,24,500,12,0,0,0
1,1,23,0,12,0,1,0
1,0,22,2800,11,1,0,0
1,1,20,4500,12,0,1,1
1,1,36,13000,12,0,0,0
1,1,40,2272,12,1,0,1
1,1,37,278,11,1,0,0
1,1,19,597,12,0,0,0
1,1,39,1400,12,1,0,1
1,0,38,1741,17,1,1,0
1,1,22,1500,12,0,1,1
1,1,18,4020,10,0,1,1
1,1,17,1137,9,1,0,0
1,1,33,2200,16,1,0,0
1,1,22,2400,14,1,0,0
1,1,32,90,8,0,1,0
1,1,35,13658,11,1,0,0
1,0,25,6000,8,0,0,0
1,1,21,2250,11,1,0,0
1,1,30,4604,12,1,0,1
1,1,18,300,12,1,1,0
1,1,18,8000,11,0,1,0
1,0,26,4728,14,0,1,1
1,0,18,0,11,0,0,0
1,1,23,150,12,1,0,0
1,0,32,0,12,1,1,0
1,0,25,1000,9,1,0,1
1,1,41,1000,12,0,1,1
1,1,22,6248,11,1,0,0
1,0,32,0,7,1,1,1
1,1,51,0,10,0,0,1
1,1,36,9500,10,1,0,0
1,1,22,1030,12,1,0,0
1,0,35,800,16,0,1,0
1,1,50,0,8,0,0,1
1,1,37,800,14,1,0,1
1,1,33,3754,12,0,1,0
1,1,26,2604,12,1,0,1
1,1,42,0,8,0,0,0
1,0,33,0,12,1,0,0
1,1,23,12030,12,0,0,0
1,1,24,3432,10,1,1,0
1,1,43,0,8,0,0,0
1,0,19,0,13,1,0,0
1,1,27,0,12,0,1,0
1,0,34,2500,12,1,0,1
1,1,31,209,12,1,1,1
1,0,23,7000,13,1,0,0
1,0,26,1200,10,1,0,0
1,1,35,4864,12,0,0,1
1,1,35,13000,12,0,1,1
1,1,36,2600,12,0,1,0
1,1,18,0,12,1,1,0
1,1,18,6000,12,1,0,0
1,1,23,295,12,1,1,1
1,1,26,0,9,1,0,1
1,1,19,2000,11,0,1,0
1,0,20,0,10,0,1,0
1,1,22,6000,13,0,0,0
1,1,37,6500,12,1,0,0
1,0,21,350,8,0,0,0
1,0,28,950,11,1,0,0
1,1,36,4850,12,0,0,1
1,1,18,0,11,1,1,0
1,1,46,1648,9,1,1,0
1,1,17,0,11,1,0,0
1,1,37,1905,11,1,0,0
1,0,36,0,14,0,1,1
1,0,61,0,8,1,0,1
1,1,27,0,12,1,1,1
1,0,34,0,11,1,1,1
1,1,17,24,10,1,0,0
1,1,20,8000,12,0,0,0
1,1,31,0,8,1,1,0
1,1,41,0,12,0,0,1
1,0,20,3000,12,1,1,0
1,0,38,0,14,1,1,1
1,0,32,9000,12,1,0,0
1,1,27,0,11,1,0,0
1,1,24,0,12,1,0,1
1,1,23,6072,12,1,1,0
1,1,42,4328,12,1,0,1
1,1,25,3800,10,1,0,0
1,1,29,4620,10,1,0,1
1,0,35,6500,12,1,1,0
1,1,18,2079,12,1,0,0
1,1,26,4720,11,0,0,0
1,1,25,1800,15,1,0,0
1,1,25,6720,12,0,0,0
1,1,21,915,12,0,1,0
1,1,19,3300,11,1,1,0
1,0,24,2000,10,0,0,0
1,1,31,0,10,1,0,1
1,1,22,5000,14,1,1,0
1,1,18,300,12,1,1,0
1,0,32,4000,10,0,1,0
1,1,31,5460,10,0,0,1
1,0,17,538,10,1,0,0
1,1,16,0,11,0,1,0
1,1,24,8000,12,0,1,0
1,1,31,6400,12,0,0,1
1,1,24,72,12,1,0,1
1,1,28,0,10,1,0,0
1,0,35,0,12,1,0,0
1,1,39,0,11,0,1,0
1,1,27,2814,10,0,1,1
1,0,41,900,12,1,0,1
1,1,31,2500,12,0,1,0
1,0,18,1812,10,1,0,0
1,1,20,0,10,1,0,0
1,1,28,0,10,0,1,1
1,0,18,40,12,1,1,0
1,0,27,9406,12,1,0,1
1,0,25,10200,10,1,1,0
1,0,43,0,10,0,0,1
1,0,21,7000,12,0,0,1
1,1,22,11000,12,0,0,0
1,1,38,300,8,1,0,1
1,1,21,2650,17,0,0,0
1,0,28,8000,11,0,0,0
1,1,28,0,12,1,1,0
1,1,47,8000,16,1,0,0
1,1,19,0,12,1,1,0
1,0,39,650,8,1,1,0
1,0,20,4500,12,0,0,0
1,1,28,0,12,1,0,0
1,1,20,2800,12,1,1,0
1,1,18,0,11,0,1,0
1,1,61,0,12,1,0,0
1,1,27,400,12,0,0,0
1,1,20,0,9,1,0,0
1,1,33,2100,13,0,1,0
1,0,24,4800,12,0,0,0
1,1,29,2240,10,0,0,1
1,0,46,4518,12,0,1,0
1,1,45,1440,10,1,0,1
1,0,37,250,9,1,1,0
1,1,23,9980,12,0,0,1
1,1,29,0,13,1,1,0
1,1,18,1365,12,0,0,0
1,1,38,0,8,0,0,1
1,1,19,27,10,1,0,0
1,0,21,0,12,0,1,1
1,0,57,0,12,0,1,0
1,0,34,200,10,0,0,0
1,0,32,700,12,0,0,0
1,0,24,3234,12,1,1,0
1,0,26,0,12,1,0,1
1,1,25,400,12,1,0,1
1,1,18,200,9,1,0,0
1,1,23,98,12,1,0,0
1,0,51,1800,16,1,0,0
1,0,18,1300,11,0,0,0
1,1,23,700,11,0,0,0
1,1,20,640,11,1,0,0
1,1,58,2000,17,0,0,1
1,1,28,5350,10,1,0,0
1,1,29,6300,12,1,0,0
1,1,29,13487,12,1,0,0
1,0,22,0,12,1,1,0
1,0,19,2050,12,1,1,0
1,0,34,150,12,1,0,0
1,1,22,9000,11,0,1,0
1,1,42,500,8,0,0,0
1,0,20,0,12,0,1,0
1,0,18,2350,9,1,0,0
1,1,21,5524,12,1,0,0
1,1,30,4864,12,1,0,0
1,1,23,4368,9,1,0,1
1,1,32,1200,12,1,1,1
1,1,50,0,12,1,1,0
1,1,28,0,13,0,0,0
1,0,56,4545,9,1,1,0
1,1,26,5000,12,0,1,1
1,1,63,0,16,1,1,1
1,0,42,0,12,1,0,0
1,1,47,0,10,1,0,0
1,1,20,2700,12,0,1,0
1,1,48,2263,14,0,1,0
1,0,24,6000,11,1,0,0
1,0,43,7385,14,0,0,1
1,0,23,0,10,1,0,1
1,0,21,3500,12,0,0,0
1,1,26,0,14,1,1,1
1,1,28,0,11,1,0,0
1,0,31,6650,12,0,0,1
1,0,34,10500,8,1,1,1
1,1,29,0,10,1,1,0
1,0,40,2000,12,1,0,0
1,1,19,120,11,0,1,0
1,0,31,4500,15,1,1,0
1,1,23,3000,12,1,1,0
1,1,17,238,9,1,0,1
1,1,23,12097,12,0,0,1
1,1,30,6000,12,0,0,0
1,0,33,6859,13,1,0,0
1,1,28,98,14,1,0,1
1,1,38,0,13,0,0,1
1,0,33,2234,14,1,0,0
1,1,20,900,12,1,1,0
1,1,53,0,12,1,0,0
1,1,26,8600,9,1,1,0
1,1,31,2296,11,1,1,1
1,0,26,4000,12,1,1,0
1,1,51,0,12,1,0,1
1,1,36,15000,10,1,0,0
1,0,16,300,10,1,0,0
1,1,49,2877,12,1,0,0
1,1,29,8000,14,0,0,0
1,1,24,7000,9,0,0,0
1,1,26,9600,11,1,1,0
1,1,24,4800,13,1,1,0
1,1,26,0,12,1,0,1
1,0,25,4000,12,1,0,0
1,0,18,470,12,1,0,0
1,1,28,10000,14,0,1,0
1,1,21,7100,14,0,0,0
1,1,47,0,9,1,1,1
1,0,40,3760,17,0,1,1
1,1,22,3000,12,0,0,0
1,1,19,3768,13,0,0,0
1,0,16,0,9,0,0,0
1,1,19,637,13,0,0,0
1,0,31,5500,12,0,0,0
1,0,34,0,12,0,1,0
1,0,23,609,11,0,0,0
1,1,22,140,14,1,1,0
1,1,23,4000,12,0,1,0
1,1,25,3000,12,0,1,0
1,1,32,0,11,0,1,0
1,0,21,5000,12,1,0,0
1,0,42,0,12,1,0,1
1,0,20,3000,9,0,1,0
1,1,19,68,10,0,0,0
1,1,39,1000,11,0,0,0
1,1,29,400,10,1,0,1
1,1,30,800,12,0,1,1
1,0,29,10000,13,0,0,1
1,0,42,7000,10,0,1,0
1,0,28,8450,12,1,1,0
1,1,29,98,14,0,1,0
1,1,55,22000,12,0,1,1
1,1,21,3000,11,0,1,0
1,1,29,4000,11,0,1,0
1,0,58,6066,12,0,0,1
1,1,31,0,9,0,0,0
1,1,19,0,12,1,0,0
1,1,18,500,12,1,1,0
1,1,17,0,9,1,1,0
1,1,23,500,10,0,0,0
1,1,32,450,14,1,0,0
1,1,49,4400,12,1,0,1
1,1,20,0,11,1,1,0
1,1,38,1200,12,0,0,1
1,0,34,20000,14,0,0,1
1,0,41,11456,12,1,1,1
1,0,49,390,12,0,0,0
1,0,35,1200,12,1,0,1
1,1,21,0,10,1,1,0
1,0,25,636,15,1,0,0
1,0,30,6500,14,1,0,0
1,1,25,6500,10,0,0,1
1,1,61,0,12,1,0,0
1,0,45,5000,10,1,0,1
1,1,16,0,9,1,1,1
1,1,31,0,14,1,1,0
1,1,24,0,10,1,1,1
1,1,21,55,11,1,0,0
1,1,21,1000,12,1,1,0
1,0,19,9741,12,0,1,0
1,1,64,0,12,1,1,0
1,1,36,3457,8,1,0,0
1,1,19,6435,12,1,0,1
1,1,44,1800,12,0,0,0
1,1,20,3000,10,0,1,1
1,1,24,10816,12,1,0,0
1,0,45,0,8,1,1,0
1,1,38,0,10,1,1,0
1,1,21,9000,14,0,0,1
1,1,21,6192,12,1,0,0
1,1,22,0,8,0,1,0
1,1,39,0,12,0,1,0
1,1,44,1750,12,1,0,0
1,0,19,0,10,1,1,0
1,0,37,0,13,0,0,0
1,0,18,174,11,1,1,0
1,1,20,3388,12,1,0,1
1,0,21,3303,11,0,1,0
1,1,16,150,10,1,0,1
1,1,21,0,12,1,1,0
1,0,57,7200,9,0,1,1
1,1,34,170,12,1,1,0
1,1,22,0,10,1,1,0
1,1,19,162,12,0,1,0
1,1,54,1200,12,1,0,0
1,0,18,400,10,1,0,0
1,0,20,1000,12,1,1,0
1,0,20,3000,12,0,1,0
1,1,23,7782,12,0,0,0
1,1,34,11000,9,0,0,0
1,1,35,4309,12,1,0,0
1,1,31,16000,12,0,1,0
1,1,34,2000,12,0,0,0
0,1,16,0,9,1,1,0
0,1,23,1680,12,1,1,0
0,1,48,0,9,0,0,1
0,0,31,0,12,1,1,0
0,1,25,1340,9,1,1,0
0,0,31,14000,12,0,0,0
0,0,50,154,10,1,0,0
0,0,30,0,11,0,1,0
0,1,63,0,14,0,1,0
0,0,27,300,11,1,1,1
0,1,22,0,11,1,1,1
0,0,38,1800,9,0,1,0
0,0,22,12000,12,1,1,0
0,1,52,4000,10,1,1,0
0,1,19,2400,10,0,1,0
0,0,54,0,13,1,0,1
0,0,70,12,15,1,1,1
0,1,26,4421,13,1,0,0
0,0,21,125,11,0,1,0
0,1,24,150,10,0,0,0
0,0,75,0,8,1,0,0
0,1,55,8750,12,1,0,0
0,0,30,0,12,1,1,0
0,1,38,0,8,1,1,1
0,1,22,0,10,1,1,0
0,0,17,0,10,1,1,0
0,1,29,0,13,0,0,0
0,0,41,19000,12,0,0,1
0,1,28,0,12,0,0,0
0,1,17,0,11,1,1,0
0,0,19,67,10,1,0,0
0,1,63,1045,8,0,0,1
0,1,28,0,12,0,1,0
0,0,42,1100,13,0,0,0
0,1,38,3792,10,1,1,0
0,1,34,200,12,1,1,0
0,1,27,400,8,0,0,0
0,1,32,3235,11,0,0,0
0,1,18,768,10,1,1,0
0,1,24,0,12,0,1,0
0,0,27,0,12,1,0,1
0,1,24,1800,12,1,1,0
0,0,23,300,12,1,0,1
0,1,60,800,17,1,1,0
0,0,34,3000,11,0,1,0
0,1,51,0,9,1,1,1
0,1,31,16155,12,1,0,0
0,1,34,0,12,1,0,1
0,1,32,300,11,1,0,0
0,0,20,3088,12,1,1,0
0,1,31,0,12,1,0,0
0,0,19,0,11,1,1,0
0,1,50,0,12,1,0,0
0,0,30,0,10,1,1,0
0,0,28,0,13,1,0,0
0,0,21,0,9,1,1,0
0,0,36,0,12,1,1,0
0,1,29,0,8,1,1,0
0,1,19,98,12,1,0,0
0,0,34,600,12,0,0,0
0,1,26,171,8,0,0,0
0,1,33,3000,12,1,1,0
0,0,29,0,10,0,1,0
0,1,28,7800,12,1,0,0
0,0,34,0,11,1,1,0
0,0,20,1,12,0,0,0
0,1,28,1500,10,0,0,1
0,1,18,0,10,0,1,0
0,1,31,0,9,1,0,0
0,1,26,1800,12,1,1,0
0,0,25,5000,11,0,1,0
0,1,19,2103,11,1,0,0
0,0,30,3000,10,0,1,0
0,1,17,0,10,1,1,0
0,1,31,0,12,1,0,1
0,1,29,8000,11,0,0,1
0,1,33,0,9,1,0,1
0,1,35,0,8,1,0,0
0,0,37,0,8,0,0,1
0,1,37,0,12,1,1,0
0,0,31,0,12,1,0,0
0,0,28,0,8,1,1,0
0,0,46,0,12,1,1,0
0,1,25,0,12,0,1,0
0,1,18,1400,10,0,0,0
0,0,18,1400,12,0,0,0
0,1,21,10000,9,0,0,1
0,1,25,400,11,1,1,0
0,1,37,0,9,1,0,0
0,0,21,0,9,1,0,1
0,1,21,105,10,1,1,1
0,1,24,3000,10,0,0,1
0,1,41,1500,12,1,1,0
0,1,18,689,10,0,1,0
0,1,24,0,9,1,0,0
0,1,20,1052,9,0,0,1
0,1,33,11000,9,1,0,0
0,0,22,1540,12,1,0,0
0,0,20,120,12,1,0,0
0,1,25,0,9,1,1,0
0,1,37,0,11,0,1,0
0,0,20,0,12,1,1,1
0,1,68,0,8,1,0,0
0,1,46,6220,11,0,1,1
0,0,40,0,8,1,1,0
0,1,35,2000,10,1,0,0
0,0,35,774,12,1,0,0
0,0,28,400,12,0,0,0
0,1,36,0,12,1,1,0
0,0,24,0,12,1,1,0
0,1,20,0,12,1,1,0
0,1,23,1050,12,1,0,0
0,1,23,0,10,1,0,0
0,1,21,0,12,1,1,0
0,1,18,1500,11,1,1,1
0,1,28,398,15,1,0,0
0,1,21,110,10,1,0,0
0,1,29,0,13,1,1,0
0,1,34,0,11,1,1,0
0,0,30,200,12,1,0,1
0,1,23,500,10,1,0,0
0,1,35,12088,12,1,0,0
0,1,23,0,11,0,1,0
0,1,24,0,10,1,1,0
0,1,19,0,10,1,0,0
0,1,20,960,12,1,1,0
0,1,34,400,13,0,0,0
0,0,30,7200,9,1,1,1
0,0,31,12000,12,1,1,0
0,1,22,2308,9,0,1,0
0,0,41,2200,12,0,1,0
0,1,32,3220,12,0,0,0
0,0,43,12,8,0,1,1
0,0,34,0,11,1,1,0
0,1,53,12000,14,0,0,1
0,1,16,0,8,1,1,1
0,1,27,0,10,1,0,0
0,1,19,1785,12,1,1,0
0,1,41,0,8,1,0,0
0,0,30,0,10,0,1,1
0,1,39,6000,12,0,0,0
0,0,32,0,14,0,1,0
0,1,29,1680,8,1,1,1
0,1,24,0,11,1,1,0
0,1,35,4100,10,0,0,1
0,1,28,3226,8,0,1,0
0,1,21,900,12,1,0,0
0,1,43,50,12,0,1,1
0,1,30,0,11,1,1,0
0,1,38,0,13,1,0,1
0,0,25,0,12,1,1,0
0,1,50,1995,11,1,0,0
0,0,17,0,8,1,0,1
0,1,19,2000,12,1,1,0
0,0,44,3000,12,0,1,0
0,1,31,0,12,1,0,1
0,1,25,195,12,0,0,0
0,0,33,0,12,1,1,0
0,1,45,920,12,0,1,0
0,0,20,2433,12,1,1,1
0,1,63,9245,11,0,1,0
0,1,30,4746,11,1,1,0
0,0,17,0,11,1,1,0
0,1,27,0,10,0,0,1
0,0,44,0,11,1,0,0
0,0,50,0,12,1,0,0
0,0,26,0,11,1,0,0
0,1,41,7675,12,1,0,0
0,1,18,0,10,1,1,0
0,0,18,0,11,1,1,0
0,1,24,0,11,1,1,0
0,1,34,400,11,1,1,0
0,1,31,0,16,1,1,0
0,1,36,0,12,1,1,1
0,1,35,0,12,1,1,0
0,1,38,3000,11,0,1,0
0,1,39,265,12,0,1,0
0,1,31,0,9,1,1,0
0,1,24,0,9,1,0,1
0,1,21,160,11,0,1,0
0,0,35,1800,12,0,0,0
0,1,17,0,10,1,1,0
0,0,17,0,12,1,1,0
0,1,65,0,12,1,0,1
0,1,40,0,13,0,0,0
0,1,24,0,15,1,1,0
0,1,35,2500,13,0,0,1
0,1,28,0,12,1,1,1
0,1,42,0,12,0,1,0
0,1,17,0,11,1,1,0
0,1,39,0,8,1,1,0
0,1,61,1000,10,0,0,1
0,1,22,0,11,1,0,0
0,0,42,6000,12,0,0,0
0,1,25,1800,12,1,0,0
0,0,17,0,9,0,1,0
0,1,26,0,10,1,1,0
0,1,24,858,12,0,1,0
0,1,18,928,12,0,0,0
0,1,18,77,10,1,0,1
0,0,23,2500,13,1,0,0
0,1,19,0,8,1,1,0
0,0,30,0,16,1,1,0
0,1,22,1712,10,0,1,1
0,1,78,2000,8,0,0,1
0,1,27,50,11,1,1,0
0,1,18,0,9,0,1,0
0,1,17,0,10,1,1,0
0,1,32,0,8,1,1,1
0,1,31,2500,14,0,1,0
0,0,66,0,8,1,0,0
0,0,20,135,12,1,0,0
0,1,17,320,8,1,0,0
0,0,30,58,11,1,0,0
0,1,26,42,9,1,0,1
0,1,19,150,8,1,1,0
0,1,21,3830,10,1,1,0
0,1,32,4810,11,0,1,1
0,1,25,0,9,1,1,0
0,1,17,0,11,1,1,0
0,1,37,2526,16,0,0,0
0,1,26,800,10,0,1,0
0,1,37,4800,9,1,1,1
0,1,28,0,12,1,1,0
0,1,19,1488,10,1,1,0
0,0,24,0,8,1,0,1
0,1,16,800,10,1,1,0
0,1,28,1750,9,1,0,0
0,1,16,990,10,1,0,0
0,1,48,0,12,1,0,1
0,1,25,0,12,1,1,0
0,0,27,0,10,0,0,1
0,0,27,0,7,1,1,1
0,1,39,5000,18,0,1,1
0,1,34,0,9,1,1,0
0,1,36,0,13,1,0,0
0,1,17,0,10,0,1,0
0,1,37,0,10,1,0,0
0,1,21,0,11,1,1,0
0,1,18,0,9,0,0,0
0,0,28,0,12,1,1,0
0,1,19,1000,11,1,0,0
0,1,27,640,13,1,0,1
0,0,21,0,12,1,0,0
0,1,27,2000,12,1,0,0
0,1,29,0,14,0,1,0
0,1,42,0,7,1,1,0
0,0,40,62,12,1,1,0
0,0,20,0,9,1,1,1
0,1,37,0,12,0,0,0
0,1,30,438,8,1,1,1
0,0,25,245,11,1,1,0
0,1,35,2350,11,0,1,0
0,1,37,15000,14,0,1,1
0,1,30,0,8,1,1,0
0,1,24,3500,12,0,0,0
0,0,26,0,12,1,1,0
0,1,20,120,10,1,1,0
0,1,35,0,12,1,0,1
0,0,23,3284,12,1,1,0
0,1,17,100,9,0,0,0
0,1,69,0,8,0,0,0
0,1,44,500,12,1,1,0
0,0,22,0,9,0,0,0
0,1,26,1800,10,1,0,0
0,1,34,0,9,1,1,0
0,0,17,1000,9,0,1,0
0,1,31,1960,12,1,0,0
0,1,31,0,12,1,1,0
0,0,30,0,10,1,1,0
0,1,17,0,9,1,0,0
0,1,28,0,12,1,1,0
0,0,41,0,10,1,1,1
0,1,28,500,12,1,0,0
0,0,41,0,12,1,1,0
0,0,38,0,12,1,0,0
0,1,68,0,12,1,1,0
0,1,23,0,12,1,1,0
0,1,42,506,11,1,0,0
0,1,21,0,9,1,1,0
0,1,20,4200,12,0,1,0
0,1,21,0,10,1,1,0
0,1,19,0,10,1,1,0
0,0,39,0,12,0,0,0
0,0,66,4228,12,0,1,0
0,1,29,10629,10,0,0,1
0,1,30,2000,11,1,0,0
0,1,18,0,9,1,0,1
0,0,34,2034,9,1,0,1
0,0,28,1000,10,0,0,0
0,0,53,0,12,1,1,0
0,0,17,0,10,1,1,0
0,1,28,3500,13,1,1,0
0,1,41,700,8,0,0,1
0,1,31,0,12,1,1,1
0,0,21,673,10,1,0,0
0,1,40,0,12,0,0,0
0,0,38,0,14,1,0,1
0,0,16,112,9,1,0,0
0,1,22,0,12,1,1,0
0,0,27,1000,12,1,1,0
0,1,38,0,12,1,0,1
0,1,77,3800,17,0,1,0
0,1,17,1600,9,1,1,0
0,0,28,480,12,1,0,0
0,1,47,0,8,1,0,0
0,0,39,0,11,1,0,1
0,1,34,0,11,0,0,0
0,0,34,0,12,1,1,0
0,1,42,0,12,0,1,1
0,1,29,5950,12,1,1,1
0,0,17,0,12,1,1,0
0,1,34,0,11,0,1,0
0,0,30,0,12,1,1,1
0,1,40,0,12,1,1,0
0,1,41,0,9,1,1,0
0,0,28,340,14,0,1,0
0,1,25,0,10,1,1,0
0,0,40,8140,13,0,1,0
0,0,18,7000,9,1,1,0
0,0,38,0,11,1,1,0
0,0,30,320,13,1,0,1
0,0,44,1440,13,1,0,0
0,1,22,144,12,0,0,1
0,0,30,0,12,1,1,0
0,0,17,0,11,1,1,0
0,0,30,0,11,0,1,0
0,0,38,2400,12,0,0,0
0,0,20,1200,13,0,0,0
0,1,42,18240,12,0,1,1
0,1,27,0,12,1,0,0
0,1,37,0,15,0,1,0
0,0,32,0,12,1,1,0
0,1,21,0,11,1,1,0
0,1,40,0,9,1,0,0
0,1,36,6000,12,1,0,0
0,0,25,0,9,1,0,0
0,0,18,700,12,0,1,0
0,0,38,0,10,1,1,1
0,0,22,0,12,1,1,0
0,1,20,5000,10,1,0,0
0,0,37,1300,14,0,1,0
0,0,45,0,10,1,0,1
0,1,30,0,11,1,0,0
0,1,22,0,9,1,1,0
0,0,19,0,9,1,1,0
0,1,29,0,12,0,0,0
0,1,16,300,8,1,1,0
0,0,16,2200,8,0,0,0
0,1,50,14305,12,1,0,1
0,0,32,1000,11,0,1,1
0,0,20,0,12,1,1,0
0,1,34,500,14,0,1,0
0,1,30,6000,14,1,0,0
0,0,39,0,10,0,0,0
0,1,47,0,12,0,1,0
0,0,30,0,12,0,1,0
0,1,31,600,12,0,0,0
0,0,27,0,10,0,1,0
0,0,21,0,10,1,1,1
0,1,40,10000,12,1,0,0
0,1,62,4000,12,0,0,1
0,1,29,0,12,1,0,0
0,0,42,5000,12,1,0,1
0,1,33,90,15,0,0,0
0,1,36,0,14,1,0,0
0,1,22,0,13,1,1,0
0,1,23,0,12,1,1,0
0,1,21,1200,12,1,1,0
0,1,21,2050,12,1,0,0
0,0,24,126,12,1,0,0
0,1,29,300,12,1,1,0
0,1,45,15600,8,0,0,0
0,1,36,0,9,1,1,0
0,1,41,4000,12,0,0,0
0,1,19,0,8,0,1,0
0,1,74,0,8,1,1,1
0,1,43,4800,12,1,1,1
0,1,39,0,8,1,1,1
0,1,20,6200,12,0,1,0
0,1,37,2000,11,1,1,1
0,1,22,2200,12,0,1,0
0,1,34,4203,12,1,1,0
0,1,34,0,11,1,1,0
0,0,28,148,12,0,1,0
0,1,23,0,13,0,1,0
0,0,31,0,11,1,1,0
0,0,36,0,12,1,1,0
0,1,36,110,9,0,0,0
0,1,31,892,11,0,0,0
0,0,20,0,10,1,1,1
0,1,31,5500,10,0,0,1
0,0,30,0,12,1,1,0
0,1,38,1600,12,1,0,0
0,1,32,0,11,1,1,0
0,0,18,0,8,1,1,0
0,1,21,0,14,0,0,0
0,1,41,375,12,1,0,0
0,0,43,0,12,1,1,1
0,0,28,5250,10,1,1,0
0,1,28,0,10,1,1,0
0,1,54,200,16,0,0,0
0,1,72,0,13,1,0,0
0,1,42,340,9,0,0,1
0,0,37,0,11,1,1,0
0,0,18,0,10,0,1,0
0,0,28,0,12,1,1,0
0,0,28,550,11,1,1,0
0,0,36,0,11,0,0,1
0,1,22,185,12,0,0,1
0,1,25,0,11,1,1,0
0,0,45,0,9,1,1,0
0,1,42,0,12,1,1,0
0,1,27,0,11,1,1,0
0,1,16,690,8,0,1,0
0,0,45,2600,16,0,0,0
0,0,20,750,9,1,1,0
0,0,26,0,12,1,1,1
0,0,32,3000,12,1,0,0
0,1,16,654,9,1,0,0
0,0,34,4668,12,1,1,0
0,1,24,0,15,1,1,0
0,0,26,1500,12,1,0,0
0,1,77,2032,10,0,1,0
0,0,33,0,9,0,0,1
0,1,56,3500,11,1,0,1
0,1,18,0,12,1,1,0
0,1,47,0,12,1,1,1
0,1,24,0,10,1,1,0
0,0,19,0,12,1,1,1
0,1,36,0,9,0,1,0
0,1,17,840,11,1,1,0
0,1,30,0,10,0,1,0
0,1,19,475,12,0,0,0
0,0,46,0,12,1,0,0
0,1,30,0,12,1,0,0
0,1,36,0,10,0,1,0
0,0,39,140,9,1,0,1
0,1,31,0,8,1,1,0
0,1,19,0,11,1,1,0
0,1,48,0,12,1,0,0
0,1,34,0,11,1,1,0
0,0,21,2000,11,0,1,0
0,0,25,2900,12,0,0,0
0,1,20,0,8,1,0,0
0,1,17,0,10,0,1,0
0,1,34,0,12,1,1,0
0,1,32,0,11,1,1,0
0,1,41,0,11,1,1,1
0,1,34,0,9,1,1,0
0,0,26,1100,11,0,0,0
0,1,17,0,9,1,1,0
0,1,66,1500,12,1,1,0
0,0,40,0,14,0,1,0
0,1,29,600,14,1,1,1
0,1,28,4184,11,1,0,1
0,1,42,0,12,0,1,0
0,0,20,0,10,1,0,0
0,1,44,600,10,0,0,0
0,1,18,0,10,1,1,0
0,1,47,0,12,1,0,1
0,1,24,0,11,1,0,0
0,0,27,6020,12,0,1,0
0,1,74,0,17,0,0,1
0,1,24,862,12,1,1,0
0,1,32,0,12,0,1,0
0,1,22,2000,10,1,1,0
0,0,26,0,15,1,0,1
0,1,16,0,9,1,1,0
0,0,24,0,8,1,0,1
0,1,36,0,11,0,1,1
0,0,32,0,12,1,1,1
0,1,30,0,12,1,1,0
